Re_State_FIPS_Code,Re_County_FIPS_Code,Re_State_Name,Re_County_Name,Wo_State_FIPS_Code,Wo_County_FIPS_Code,Wo_State_Name,Wo_County_Name,Workers_in_Commuting_Flow,Margin_of _Error
051,143,Virginia,Pittsylvania County,051,710,Virginia,Norfolk city,32,27
051,143,Virginia,Pittsylvania County,051,760,Virginia,Richmond city,22,30
051,143,Virginia,Pittsylvania County,051,770,Virginia,Roanoke city,341,185
051,143,Virginia,Pittsylvania County,051,775,Virginia,Salem city,4,15
051,145,Virginia,Powhatan County,051,003,Virginia,Albemarle County,23,37
051,145,Virginia,Powhatan County,051,007,Virginia,Amelia County,70,58
051,145,Virginia,Powhatan County,051,017,Virginia,Bath County,37,42
051,145,Virginia,Powhatan County,051,019,Virginia,Bedford County,7,15
051,145,Virginia,Powhatan County,051,025,Virginia,Brunswick County,57,81
051,145,Virginia,Powhatan County,051,029,Virginia,Buckingham County,9,15
051,145,Virginia,Powhatan County,051,037,Virginia,Charlotte County,21,36
051,145,Virginia,Powhatan County,051,041,Virginia,Chesterfield County,3705,454
051,145,Virginia,Powhatan County,051,049,Virginia,Cumberland County,27,31
051,145,Virginia,Powhatan County,051,053,Virginia,Dinwiddie County,11,18
051,145,Virginia,Powhatan County,051,075,Virginia,Goochland County,544,170
051,145,Virginia,Powhatan County,051,085,Virginia,Hanover County,535,185
051,145,Virginia,Powhatan County,051,087,Virginia,Henrico County,1786,321
051,145,Virginia,Powhatan County,051,101,Virginia,King William County,78,74
051,145,Virginia,Powhatan County,051,109,Virginia,Louisa County,14,26
051,145,Virginia,Powhatan County,051,117,Virginia,Mecklenburg County,27,47
051,145,Virginia,Powhatan County,051,119,Virginia,Middlesex County,20,31
051,145,Virginia,Powhatan County,051,135,Virginia,Nottoway County,17,23
051,145,Virginia,Powhatan County,051,145,Virginia,Powhatan County,4162,488
051,145,Virginia,Powhatan County,051,147,Virginia,Prince Edward County,125,104
051,145,Virginia,Powhatan County,051,149,Virginia,Prince George County,41,50
051,145,Virginia,Powhatan County,051,153,Virginia,Prince William County,10,16
051,145,Virginia,Powhatan County,051,199,Virginia,York County,20,36
051,145,Virginia,Powhatan County,051,540,Virginia,Charlottesville city,78,78
051,145,Virginia,Powhatan County,051,570,Virginia,Colonial Heights city,14,23
051,145,Virginia,Powhatan County,051,595,Virginia,Emporia city,12,20
051,145,Virginia,Powhatan County,051,710,Virginia,Norfolk city,2,4
051,145,Virginia,Powhatan County,051,730,Virginia,Petersburg city,30,35
051,145,Virginia,Powhatan County,051,760,Virginia,Richmond city,2132,314
051,145,Virginia,Powhatan County,051,810,Virginia,Virginia Beach city,19,30
051,147,Virginia,Prince Edward County,051,007,Virginia,Amelia County,162,126
051,147,Virginia,Prince Edward County,051,009,Virginia,Amherst County,40,47
051,147,Virginia,Prince Edward County,051,011,Virginia,Appomattox County,228,140
051,147,Virginia,Prince Edward County,051,029,Virginia,Buckingham County,193,91
051,147,Virginia,Prince Edward County,051,031,Virginia,Campbell County,92,61
051,147,Virginia,Prince Edward County,051,037,Virginia,Charlotte County,282,142
051,147,Virginia,Prince Edward County,051,041,Virginia,Chesterfield County,228,123
051,147,Virginia,Prince Edward County,051,049,Virginia,Cumberland County,132,83
051,147,Virginia,Prince Edward County,051,053,Virginia,Dinwiddie County,159,100
051,147,Virginia,Prince Edward County,051,065,Virginia,Fluvanna County,7,10
051,147,Virginia,Prince Edward County,051,075,Virginia,Goochland County,114,72
051,147,Virginia,Prince Edward County,051,083,Virginia,Halifax County,58,62
051,147,Virginia,Prince Edward County,051,087,Virginia,Henrico County,181,97
051,147,Virginia,Prince Edward County,051,109,Virginia,Louisa County,19,37
051,147,Virginia,Prince Edward County,051,111,Virginia,Lunenburg County,151,128
051,147,Virginia,Prince Edward County,051,125,Virginia,Nelson County,44,61
051,147,Virginia,Prince Edward County,051,135,Virginia,Nottoway County,551,220
051,147,Virginia,Prince Edward County,051,145,Virginia,Powhatan County,153,146
051,147,Virginia,Prince Edward County,051,147,Virginia,Prince Edward County,5221,465
051,147,Virginia,Prince Edward County,051,177,Virginia,Spotsylvania County,12,18
051,147,Virginia,Prince Edward County,051,680,Virginia,Lynchburg city,80,58
051,147,Virginia,Prince Edward County,051,760,Virginia,Richmond city,74,79
051,149,Virginia,Prince George County,051,013,Virginia,Arlington County,18,24
051,149,Virginia,Prince George County,051,033,Virginia,Caroline County,46,70
051,149,Virginia,Prince George County,051,036,Virginia,Charles City County,48,47
051,149,Virginia,Prince George County,051,041,Virginia,Chesterfield County,2868,378
051,149,Virginia,Prince George County,051,053,Virginia,Dinwiddie County,477,177
051,149,Virginia,Prince George County,051,057,Virginia,Essex County,12,20
051,149,Virginia,Prince George County,051,059,Virginia,Fairfax County,12,24
051,149,Virginia,Prince George County,051,075,Virginia,Goochland County,43,48
051,149,Virginia,Prince George County,051,081,Virginia,Greensville County,41,57
051,149,Virginia,Prince George County,051,085,Virginia,Hanover County,72,70
051,149,Virginia,Prince George County,051,087,Virginia,Henrico County,766,223
051,149,Virginia,Prince George County,051,117,Virginia,Mecklenburg County,7,12
051,149,Virginia,Prince George County,051,149,Virginia,Prince George County,6690,632
051,149,Virginia,Prince George County,051,177,Virginia,Spotsylvania County,17,23
051,149,Virginia,Prince George County,051,181,Virginia,Surry County,62,50
051,149,Virginia,Prince George County,051,183,Virginia,Sussex County,210,134
051,149,Virginia,Prince George County,051,550,Virginia,Chesapeake city,11,17
051,149,Virginia,Prince George County,051,570,Virginia,Colonial Heights city,846,215
051,149,Virginia,Prince George County,051,590,Virginia,Danville city,18,28
051,149,Virginia,Prince George County,051,595,Virginia,Emporia city,22,28
051,149,Virginia,Prince George County,051,620,Virginia,Franklin city,10,17
051,149,Virginia,Prince George County,051,650,Virginia,Hampton city,47,68
051,149,Virginia,Prince George County,051,670,Virginia,Hopewell city,1373,265
051,149,Virginia,Prince George County,051,710,Virginia,Norfolk city,15,25
051,149,Virginia,Prince George County,051,730,Virginia,Petersburg city,1552,337
051,149,Virginia,Prince George County,051,760,Virginia,Richmond city,1411,294
051,149,Virginia,Prince George County,051,810,Virginia,Virginia Beach city,8,9
051,153,Virginia,Prince William County,051,003,Virginia,Albemarle County,19,31
051,153,Virginia,Prince William County,051,013,Virginia,Arlington County,11915,765
051,153,Virginia,Prince William County,051,019,Virginia,Bedford County,3,7
051,153,Virginia,Prince William County,051,041,Virginia,Chesterfield County,28,31
051,153,Virginia,Prince William County,051,043,Virginia,Clarke County,92,71
051,153,Virginia,Prince William County,051,047,Virginia,Culpeper County,257,117
051,153,Virginia,Prince William County,051,053,Virginia,Dinwiddie County,15,16
051,153,Virginia,Prince William County,051,059,Virginia,Fairfax County,63696,1759
051,153,Virginia,Prince William County,051,061,Virginia,Fauquier County,1266,237
051,153,Virginia,Prince William County,051,065,Virginia,Fluvanna County,121,159
051,153,Virginia,Prince William County,051,069,Virginia,Frederick County,147,120
051,153,Virginia,Prince William County,051,085,Virginia,Hanover County,105,73
051,153,Virginia,Prince William County,051,087,Virginia,Henrico County,40,36
051,153,Virginia,Prince William County,051,099,Virginia,King George County,86,58
051,153,Virginia,Prince William County,051,107,Virginia,Loudoun County,10208,867
051,153,Virginia,Prince William County,051,109,Virginia,Louisa County,42,45
051,153,Virginia,Prince William County,051,121,Virginia,Montgomery County,31,27
051,153,Virginia,Prince William County,051,137,Virginia,Orange County,49,44
051,153,Virginia,Prince William County,051,139,Virginia,Page County,28,32
051,153,Virginia,Prince William County,051,149,Virginia,Prince George County,26,33
051,153,Virginia,Prince William County,051,153,Virginia,Prince William County,96517,2112
051,153,Virginia,Prince William County,051,177,Virginia,Spotsylvania County,588,178
051,153,Virginia,Prince William County,051,179,Virginia,Stafford County,3346,423
051,153,Virginia,Prince William County,051,187,Virginia,Warren County,304,174
051,153,Virginia,Prince William County,051,199,Virginia,York County,34,52
051,153,Virginia,Prince William County,051,510,Virginia,Alexandria city,7911,798
051,153,Virginia,Prince William County,051,540,Virginia,Charlottesville city,12,17
051,153,Virginia,Prince William County,051,550,Virginia,Chesapeake city,11,17
051,153,Virginia,Prince William County,051,570,Virginia,Colonial Heights city,20,31
051,153,Virginia,Prince William County,051,600,Virginia,Fairfax city,4003,531
051,153,Virginia,Prince William County,051,610,Virginia,Falls Church city,815,203
051,153,Virginia,Prince William County,051,630,Virginia,Fredericksburg city,617,188
051,153,Virginia,Prince William County,051,678,Virginia,Lexington city,21,32
051,153,Virginia,Prince William County,051,683,Virginia,Manassas city,9094,903
051,153,Virginia,Prince William County,051,685,Virginia,Manassas Park city,1125,281
051,153,Virginia,Prince William County,051,700,Virginia,Newport News city,65,71
051,153,Virginia,Prince William County,051,710,Virginia,Norfolk city,8,13
051,153,Virginia,Prince William County,051,730,Virginia,Petersburg city,10,16
051,153,Virginia,Prince William County,051,740,Virginia,Portsmouth city,15,22
051,153,Virginia,Prince William County,051,760,Virginia,Richmond city,191,105
051,153,Virginia,Prince William County,051,810,Virginia,Virginia Beach city,300,174
051,153,Virginia,Prince William County,051,840,Virginia,Winchester city,35,42
051,155,Virginia,Pulaski County,051,021,Virginia,Bland County,12,15
051,155,Virginia,Pulaski County,051,023,Virginia,Botetourt County,37,36
051,155,Virginia,Pulaski County,051,035,Virginia,Carroll County,99,77
051,155,Virginia,Pulaski County,051,059,Virginia,Fairfax County,12,19
051,155,Virginia,Pulaski County,051,063,Virginia,Floyd County,27,49
051,155,Virginia,Pulaski County,051,071,Virginia,Giles County,120,109
051,155,Virginia,Pulaski County,051,117,Virginia,Mecklenburg County,6,12
051,155,Virginia,Pulaski County,051,121,Virginia,Montgomery County,3371,440
051,155,Virginia,Pulaski County,051,155,Virginia,Pulaski County,8293,577
051,155,Virginia,Pulaski County,051,161,Virginia,Roanoke County,196,75
051,155,Virginia,Pulaski County,051,173,Virginia,Smyth County,5,10
051,155,Virginia,Pulaski County,051,185,Virginia,Tazewell County,26,42
051,155,Virginia,Pulaski County,051,197,Virginia,Wythe County,323,143
051,155,Virginia,Pulaski County,051,750,Virginia,Radford city,1560,281
051,155,Virginia,Pulaski County,051,760,Virginia,Richmond city,10,17
051,155,Virginia,Pulaski County,051,770,Virginia,Roanoke city,378,136
051,155,Virginia,Pulaski County,051,775,Virginia,Salem city,121,69
051,157,Virginia,Rappahannock County,051,013,Virginia,Arlington County,36,26
051,157,Virginia,Rappahannock County,051,043,Virginia,Clarke County,5,10
051,157,Virginia,Rappahannock County,051,047,Virginia,Culpeper County,265,105
051,157,Virginia,Rappahannock County,051,059,Virginia,Fairfax County,337,122
051,157,Virginia,Rappahannock County,051,061,Virginia,Fauquier County,358,102
051,157,Virginia,Rappahannock County,051,069,Virginia,Frederick County,21,24
051,157,Virginia,Rappahannock County,051,079,Virginia,Greene County,24,28
051,157,Virginia,Rappahannock County,051,107,Virginia,Loudoun County,259,163
051,157,Virginia,Rappahannock County,051,137,Virginia,Orange County,19,31
051,157,Virginia,Rappahannock County,051,153,Virginia,Prince William County,171,95
051,157,Virginia,Rappahannock County,051,157,Virginia,Rappahannock County,1376,265
051,157,Virginia,Rappahannock County,051,171,Virginia,Shenandoah County,36,35
051,157,Virginia,Rappahannock County,051,179,Virginia,Stafford County,6,10
051,157,Virginia,Rappahannock County,051,187,Virginia,Warren County,205,93
051,157,Virginia,Rappahannock County,051,600,Virginia,Fairfax city,11,19
051,157,Virginia,Rappahannock County,051,610,Virginia,Falls Church city,8,15
051,157,Virginia,Rappahannock County,051,630,Virginia,Fredericksburg city,30,33
051,157,Virginia,Rappahannock County,051,683,Virginia,Manassas city,29,34
051,157,Virginia,Rappahannock County,051,685,Virginia,Manassas Park city,26,41
051,157,Virginia,Rappahannock County,051,840,Virginia,Winchester city,69,65
051,159,Virginia,Richmond County,051,033,Virginia,Caroline County,4,7
051,159,Virginia,Richmond County,051,041,Virginia,Chesterfield County,4,8
051,159,Virginia,Richmond County,051,057,Virginia,Essex County,609,201
051,159,Virginia,Richmond County,051,059,Virginia,Fairfax County,18,31
051,159,Virginia,Richmond County,051,085,Virginia,Hanover County,54,44
051,159,Virginia,Richmond County,051,087,Virginia,Henrico County,32,35
051,159,Virginia,Richmond County,051,097,Virginia,King and Queen County,9,14
051,159,Virginia,Richmond County,051,099,Virginia,King George County,15,17
051,159,Virginia,Richmond County,051,101,Virginia,King William County,14,21
051,159,Virginia,Richmond County,051,103,Virginia,Lancaster County,131,102
051,159,Virginia,Richmond County,051,119,Virginia,Middlesex County,62,69
051,159,Virginia,Richmond County,051,133,Virginia,Northumberland County,222,112
051,159,Virginia,Richmond County,051,135,Virginia,Nottoway County,48,51
051,159,Virginia,Richmond County,051,159,Virginia,Richmond County,1521,263
051,159,Virginia,Richmond County,051,177,Virginia,Spotsylvania County,4,8
051,159,Virginia,Richmond County,051,179,Virginia,Stafford County,14,29
051,159,Virginia,Richmond County,051,193,Virginia,Westmoreland County,244,128
051,159,Virginia,Richmond County,051,710,Virginia,Norfolk city,8,14
051,159,Virginia,Richmond County,051,760,Virginia,Richmond city,64,58
051,159,Virginia,Richmond County,051,800,Virginia,Suffolk city,21,33
051,161,Virginia,Roanoke County,051,005,Virginia,Alleghany County,38,32
051,161,Virginia,Roanoke County,051,013,Virginia,Arlington County,30,48
051,161,Virginia,Roanoke County,051,019,Virginia,Bedford County,348,151
051,161,Virginia,Roanoke County,051,023,Virginia,Botetourt County,1541,368
051,161,Virginia,Roanoke County,051,031,Virginia,Campbell County,4,8
051,161,Virginia,Roanoke County,051,041,Virginia,Chesterfield County,9,14
051,161,Virginia,Roanoke County,051,045,Virginia,Craig County,27,33
051,161,Virginia,Roanoke County,051,059,Virginia,Fairfax County,86,81
051,161,Virginia,Roanoke County,051,063,Virginia,Floyd County,31,37
051,161,Virginia,Roanoke County,051,067,Virginia,Franklin County,566,211
051,161,Virginia,Roanoke County,051,069,Virginia,Frederick County,23,26
051,161,Virginia,Roanoke County,051,083,Virginia,Halifax County,21,33
051,161,Virginia,Roanoke County,051,089,Virginia,Henry County,68,57
051,161,Virginia,Roanoke County,051,121,Virginia,Montgomery County,1102,243
051,161,Virginia,Roanoke County,051,141,Virginia,Patrick County,13,22
051,161,Virginia,Roanoke County,051,143,Virginia,Pittsylvania County,26,34
051,161,Virginia,Roanoke County,051,153,Virginia,Prince William County,12,18
051,161,Virginia,Roanoke County,051,161,Virginia,Roanoke County,16158,804
051,161,Virginia,Roanoke County,051,163,Virginia,Rockbridge County,26,31
051,161,Virginia,Roanoke County,051,165,Virginia,Rockingham County,9,15
051,161,Virginia,Roanoke County,051,197,Virginia,Wythe County,53,45
051,161,Virginia,Roanoke County,051,550,Virginia,Chesapeake city,1,3
051,161,Virginia,Roanoke County,051,630,Virginia,Fredericksburg city,19,24
051,161,Virginia,Roanoke County,051,660,Virginia,Harrisonburg city,23,28
051,161,Virginia,Roanoke County,051,680,Virginia,Lynchburg city,51,41
051,161,Virginia,Roanoke County,051,690,Virginia,Martinsville city,5,10
051,161,Virginia,Roanoke County,051,700,Virginia,Newport News city,27,34
051,161,Virginia,Roanoke County,051,710,Virginia,Norfolk city,10,16
051,161,Virginia,Roanoke County,051,750,Virginia,Radford city,45,36
051,161,Virginia,Roanoke County,051,760,Virginia,Richmond city,32,32
051,161,Virginia,Roanoke County,051,770,Virginia,Roanoke city,18751,958
051,161,Virginia,Roanoke County,051,775,Virginia,Salem city,5327,574
051,161,Virginia,Roanoke County,051,790,Virginia,Staunton city,27,27
051,161,Virginia,Roanoke County,051,810,Virginia,Virginia Beach city,7,13
051,161,Virginia,Roanoke County,051,820,Virginia,Waynesboro city,19,21
051,161,Virginia,Roanoke County,051,830,Virginia,Williamsburg city,9,13
051,163,Virginia,Rockbridge County,051,003,Virginia,Albemarle County,8,17
051,163,Virginia,Rockbridge County,051,005,Virginia,Alleghany County,24,34
051,163,Virginia,Rockbridge County,051,009,Virginia,Amherst County,13,24
051,163,Virginia,Rockbridge County,051,015,Virginia,Augusta County,489,158
051,163,Virginia,Rockbridge County,051,017,Virginia,Bath County,17,24
051,163,Virginia,Rockbridge County,051,019,Virginia,Bedford County,21,28
051,163,Virginia,Rockbridge County,051,023,Virginia,Botetourt County,105,89
051,163,Virginia,Rockbridge County,051,059,Virginia,Fairfax County,11,17
051,163,Virginia,Rockbridge County,051,087,Virginia,Henrico County,2,3
051,163,Virginia,Rockbridge County,051,119,Virginia,Middlesex County,52,67
051,163,Virginia,Rockbridge County,051,135,Virginia,Nottoway County,9,16
051,163,Virginia,Rockbridge County,051,153,Virginia,Prince William County,2,4
051,163,Virginia,Rockbridge County,051,161,Virginia,Roanoke County,26,26
051,163,Virginia,Rockbridge County,051,163,Virginia,Rockbridge County,5091,514
051,163,Virginia,Rockbridge County,051,165,Virginia,Rockingham County,146,108
051,163,Virginia,Rockbridge County,051,530,Virginia,Buena Vista city,757,198
051,163,Virginia,Rockbridge County,051,540,Virginia,Charlottesville city,12,24
051,163,Virginia,Rockbridge County,051,660,Virginia,Harrisonburg city,136,109
051,163,Virginia,Rockbridge County,051,678,Virginia,Lexington city,2566,396
051,163,Virginia,Rockbridge County,051,683,Virginia,Manassas city,13,21
051,163,Virginia,Rockbridge County,051,710,Virginia,Norfolk city,11,21
051,163,Virginia,Rockbridge County,051,770,Virginia,Roanoke city,192,90
051,163,Virginia,Rockbridge County,051,775,Virginia,Salem city,19,30
051,163,Virginia,Rockbridge County,051,790,Virginia,Staunton city,122,85
051,163,Virginia,Rockbridge County,051,820,Virginia,Waynesboro city,34,47
051,165,Virginia,Rockingham County,051,003,Virginia,Albemarle County,348,119
051,165,Virginia,Rockingham County,051,015,Virginia,Augusta County,1488,270
051,165,Virginia,Rockingham County,051,041,Virginia,Chesterfield County,30,31
051,165,Virginia,Rockingham County,051,059,Virginia,Fairfax County,55,40
051,165,Virginia,Rockingham County,051,065,Virginia,Fluvanna County,34,49
051,165,Virginia,Rockingham County,051,069,Virginia,Frederick County,56,51
051,165,Virginia,Rockingham County,051,079,Virginia,Greene County,58,45
051,165,Virginia,Rockingham County,051,085,Virginia,Hanover County,18,28
051,165,Virginia,Rockingham County,051,101,Virginia,King William County,6,9
051,165,Virginia,Rockingham County,051,107,Virginia,Loudoun County,9,15
051,165,Virginia,Rockingham County,051,109,Virginia,Louisa County,14,16
051,165,Virginia,Rockingham County,051,113,Virginia,Madison County,26,27
051,165,Virginia,Rockingham County,051,137,Virginia,Orange County,3,5
051,165,Virginia,Rockingham County,051,139,Virginia,Page County,422,158
051,165,Virginia,Rockingham County,051,153,Virginia,Prince William County,19,22
051,165,Virginia,Rockingham County,051,161,Virginia,Roanoke County,17,22
051,165,Virginia,Rockingham County,051,163,Virginia,Rockbridge County,11,13
051,165,Virginia,Rockingham County,051,165,Virginia,Rockingham County,19529,818
051,165,Virginia,Rockingham County,051,171,Virginia,Shenandoah County,1044,251
051,165,Virginia,Rockingham County,051,179,Virginia,Stafford County,5,8
051,165,Virginia,Rockingham County,051,187,Virginia,Warren County,25,43
051,165,Virginia,Rockingham County,051,510,Virginia,Alexandria city,20,21
051,165,Virginia,Rockingham County,051,540,Virginia,Charlottesville city,196,101
051,165,Virginia,Rockingham County,051,550,Virginia,Chesapeake city,6,9
051,165,Virginia,Rockingham County,051,660,Virginia,Harrisonburg city,14459,873
051,165,Virginia,Rockingham County,051,678,Virginia,Lexington city,8,14
051,165,Virginia,Rockingham County,051,680,Virginia,Lynchburg city,2,7
051,165,Virginia,Rockingham County,051,683,Virginia,Manassas city,16,18
051,165,Virginia,Rockingham County,051,760,Virginia,Richmond city,22,30
051,165,Virginia,Rockingham County,051,770,Virginia,Roanoke city,68,61
051,165,Virginia,Rockingham County,051,775,Virginia,Salem city,5,7
051,165,Virginia,Rockingham County,051,790,Virginia,Staunton city,513,192
051,165,Virginia,Rockingham County,051,820,Virginia,Waynesboro city,423,146
051,165,Virginia,Rockingham County,051,840,Virginia,Winchester city,21,19
051,167,Virginia,Russell County,051,013,Virginia,Arlington County,10,13
051,167,Virginia,Russell County,051,027,Virginia,Buchanan County,287,116
051,167,Virginia,Russell County,051,031,Virginia,Campbell County,2,3
051,167,Virginia,Russell County,051,051,Virginia,Dickenson County,40,40
051,167,Virginia,Russell County,051,071,Virginia,Giles County,5,7
051,167,Virginia,Russell County,051,087,Virginia,Henrico County,10,18
051,167,Virginia,Russell County,051,105,Virginia,Lee County,8,17
051,167,Virginia,Russell County,051,167,Virginia,Russell County,5369,534
051,167,Virginia,Russell County,051,169,Virginia,Scott County,71,64
051,167,Virginia,Russell County,051,173,Virginia,Smyth County,39,45
051,167,Virginia,Russell County,051,185,Virginia,Tazewell County,1062,220
051,167,Virginia,Russell County,051,191,Virginia,Washington County,1099,303
051,167,Virginia,Russell County,051,195,Virginia,Wise County,338,132
051,167,Virginia,Russell County,051,197,Virginia,Wythe County,11,16
051,167,Virginia,Russell County,051,520,Virginia,Bristol city,216,111
051,167,Virginia,Russell County,051,720,Virginia,Norton city,22,24
051,167,Virginia,Russell County,051,760,Virginia,Richmond city,8,15
051,169,Virginia,Scott County,051,015,Virginia,Augusta County,39,48
051,169,Virginia,Scott County,051,051,Virginia,Dickenson County,53,63
051,169,Virginia,Scott County,051,105,Virginia,Lee County,47,46
051,169,Virginia,Scott County,051,167,Virginia,Russell County,79,39
051,169,Virginia,Scott County,051,169,Virginia,Scott County,3077,322
051,169,Virginia,Scott County,051,173,Virginia,Smyth County,25,26
051,169,Virginia,Scott County,051,191,Virginia,Washington County,121,65
051,169,Virginia,Scott County,051,195,Virginia,Wise County,376,114
051,169,Virginia,Scott County,051,520,Virginia,Bristol city,116,65
051,169,Virginia,Scott County,051,590,Virginia,Danville city,8,16
051,169,Virginia,Scott County,051,720,Virginia,Norton city,3,5
051,169,Virginia,Scott County,051,760,Virginia,Richmond city,2,4
051,171,Virginia,Shenandoah County,051,003,Virginia,Albemarle County,11,19
051,171,Virginia,Shenandoah County,051,005,Virginia,Alleghany County,12,20
051,171,Virginia,Shenandoah County,051,013,Virginia,Arlington County,21,24
051,171,Virginia,Shenandoah County,051,015,Virginia,Augusta County,64,78
051,171,Virginia,Shenandoah County,051,041,Virginia,Chesterfield County,7,11
051,171,Virginia,Shenandoah County,051,043,Virginia,Clarke County,105,64
051,171,Virginia,Shenandoah County,051,059,Virginia,Fairfax County,588,173
051,171,Virginia,Shenandoah County,051,061,Virginia,Fauquier County,77,49
051,171,Virginia,Shenandoah County,051,069,Virginia,Frederick County,1920,307
051,171,Virginia,Shenandoah County,051,107,Virginia,Loudoun County,536,145
051,171,Virginia,Shenandoah County,051,113,Virginia,Madison County,3,5
051,171,Virginia,Shenandoah County,051,137,Virginia,Orange County,14,20
051,171,Virginia,Shenandoah County,051,139,Virginia,Page County,163,72
051,171,Virginia,Shenandoah County,051,153,Virginia,Prince William County,274,105
051,171,Virginia,Shenandoah County,051,165,Virginia,Rockingham County,844,237
051,171,Virginia,Shenandoah County,051,171,Virginia,Shenandoah County,11430,557
051,171,Virginia,Shenandoah County,051,177,Virginia,Spotsylvania County,54,83
051,171,Virginia,Shenandoah County,051,187,Virginia,Warren County,1018,233
051,171,Virginia,Shenandoah County,051,510,Virginia,Alexandria city,46,55
051,171,Virginia,Shenandoah County,051,600,Virginia,Fairfax city,33,30
051,171,Virginia,Shenandoah County,051,660,Virginia,Harrisonburg city,1049,198
051,171,Virginia,Shenandoah County,051,680,Virginia,Lynchburg city,150,204
051,171,Virginia,Shenandoah County,051,683,Virginia,Manassas city,13,22
051,171,Virginia,Shenandoah County,051,685,Virginia,Manassas Park city,27,29
051,171,Virginia,Shenandoah County,051,710,Virginia,Norfolk city,12,20
051,171,Virginia,Shenandoah County,051,790,Virginia,Staunton city,4,7
051,171,Virginia,Shenandoah County,051,810,Virginia,Virginia Beach city,46,52
051,171,Virginia,Shenandoah County,051,820,Virginia,Waynesboro city,65,89
051,171,Virginia,Shenandoah County,051,840,Virginia,Winchester city,1378,369
051,173,Virginia,Smyth County,051,013,Virginia,Arlington County,33,39
051,173,Virginia,Smyth County,051,021,Virginia,Bland County,19,22
051,173,Virginia,Smyth County,051,065,Virginia,Fluvanna County,23,38
051,173,Virginia,Smyth County,051,077,Virginia,Grayson County,21,32
051,173,Virginia,Smyth County,051,093,Virginia,Isle of Wight County,60,55
051,173,Virginia,Smyth County,051,121,Virginia,Montgomery County,26,22
051,173,Virginia,Smyth County,051,167,Virginia,Russell County,44,45
051,173,Virginia,Smyth County,051,169,Virginia,Scott County,9,15
051,173,Virginia,Smyth County,051,173,Virginia,Smyth County,7921,468
051,173,Virginia,Smyth County,051,185,Virginia,Tazewell County,16,21
051,173,Virginia,Smyth County,051,191,Virginia,Washington County,1997,294
051,173,Virginia,Smyth County,051,197,Virginia,Wythe County,1089,300
051,173,Virginia,Smyth County,051,520,Virginia,Bristol city,144,66
051,173,Virginia,Smyth County,051,640,Virginia,Galax city,37,59
051,173,Virginia,Smyth County,051,710,Virginia,Norfolk city,7,14
051,173,Virginia,Smyth County,051,760,Virginia,Richmond city,7,11
051,175,Virginia,Southampton County,051,025,Virginia,Brunswick County,27,29
051,175,Virginia,Southampton County,051,041,Virginia,Chesterfield County,10,12
051,175,Virginia,Southampton County,051,081,Virginia,Greensville County,106,79
051,175,Virginia,Southampton County,051,087,Virginia,Henrico County,7,10
051,175,Virginia,Southampton County,051,093,Virginia,Isle of Wight County,575,184
051,175,Virginia,Southampton County,051,135,Virginia,Nottoway County,6,10
051,175,Virginia,Southampton County,051,149,Virginia,Prince George County,83,90
051,175,Virginia,Southampton County,051,175,Virginia,Southampton County,2697,302
051,175,Virginia,Southampton County,051,181,Virginia,Surry County,42,59
051,175,Virginia,Southampton County,051,183,Virginia,Sussex County,152,67
051,175,Virginia,Southampton County,051,195,Virginia,Wise County,3,5
051,175,Virginia,Southampton County,051,550,Virginia,Chesapeake city,106,50
051,175,Virginia,Southampton County,051,595,Virginia,Emporia city,256,141
051,175,Virginia,Southampton County,051,620,Virginia,Franklin city,1490,252
051,175,Virginia,Southampton County,051,650,Virginia,Hampton city,50,45
051,175,Virginia,Southampton County,051,670,Virginia,Hopewell city,76,59
051,175,Virginia,Southampton County,051,700,Virginia,Newport News city,259,89
051,175,Virginia,Southampton County,051,710,Virginia,Norfolk city,314,145
051,175,Virginia,Southampton County,051,730,Virginia,Petersburg city,33,31
051,175,Virginia,Southampton County,051,740,Virginia,Portsmouth city,275,127
051,175,Virginia,Southampton County,051,800,Virginia,Suffolk city,798,217
051,175,Virginia,Southampton County,051,810,Virginia,Virginia Beach city,61,37
051,177,Virginia,Spotsylvania County,051,003,Virginia,Albemarle County,114,70
051,177,Virginia,Spotsylvania County,051,013,Virginia,Arlington County,1303,297
051,177,Virginia,Spotsylvania County,051,031,Virginia,Campbell County,25,39
051,177,Virginia,Spotsylvania County,051,033,Virginia,Caroline County,692,213
051,177,Virginia,Spotsylvania County,051,041,Virginia,Chesterfield County,172,90
051,177,Virginia,Spotsylvania County,051,047,Virginia,Culpeper County,478,170
051,177,Virginia,Spotsylvania County,051,057,Virginia,Essex County,76,83
051,177,Virginia,Spotsylvania County,051,059,Virginia,Fairfax County,3844,526
051,177,Virginia,Spotsylvania County,051,061,Virginia,Fauquier County,172,74
051,177,Virginia,Spotsylvania County,051,065,Virginia,Fluvanna County,37,32
051,177,Virginia,Spotsylvania County,051,067,Virginia,Franklin County,26,40
051,177,Virginia,Spotsylvania County,051,075,Virginia,Goochland County,18,22
051,177,Virginia,Spotsylvania County,051,085,Virginia,Hanover County,438,175
051,177,Virginia,Spotsylvania County,051,087,Virginia,Henrico County,635,162
051,177,Virginia,Spotsylvania County,051,099,Virginia,King George County,1934,297
051,177,Virginia,Spotsylvania County,051,101,Virginia,King William County,31,36
051,177,Virginia,Spotsylvania County,051,107,Virginia,Loudoun County,230,96
